row_id,item,itemLabel,itemDescription,type,itemHypernymLabel,classification,countries of claim,explanation
row_2771,http://www.wikidata.org/entity/Q472808,novelette,narrative prose fiction shorter than a novella and longer than a short story,entity,literary genre,CLASSIFICATION: Cultural Agnostic,,"EXPLANATION: The term ""novelette"" is a literary classification for a work of narrative prose fiction of a specific length, a concept that has been adopted by numerous literary traditions worldwide. It is not tied exclusively to any single national culture and is widely recognized and used in literary discourse across diverse cultures."
row_2772,http://www.wikidata.org/entity/Q477371,kitchen sink realism,British social realist artistic movement,entity,literary genre,CLASSIFICATION: Cultural Representative,COUNTRIES OF CLAIM: United Kingdom,"EXPLANATION: Kitchen sink realism is a British social realist artistic movement that is distinctly associated with the United Kingdom. While it has garnered international recognition within the realms of art, literature, and film studies, its origins and core elements are closely tied to British cultural identity. This close association with a specific national culture, alongside its international acknowledgment, makes it a culturally representative item."
row_2773,http://www.wikidata.org/entity/Q477756,chick lit,"Term for popular women's fiction principally used in 1990s and 2000s, now usually regarded as sexist.",entity,literary genre,CLASSIFICATION: Cultural Representative,"COUNTRIES OF CLAIM: United States, United Kingdom","EXPLANATION: The term ""chick lit"" originated within a specific cultural context—primarily the English-speaking literary markets of the 1990s and 2000s—and remains closely associated with that period and its gender-related literary trends. Although the term has achieved international recognition and its characteristic works have been widely distributed, it continues to symbolize a specific cultural phenomenon tied to modern Western (particularly Anglo-American) publishing and societal attitudes toward women's fiction."
row_2774,http://www.wikidata.org/entity/Q531067,metafiction,genre of fiction about fiction,entity,literary genre,CLASSIFICATION: Cultural Agnostic,,"EXPLANATION: Metafiction is a literary genre and technique that has been embraced by writers across the globe. It is not tied to any particular country or culture, but rather is a concept used in various literary traditions worldwide, making it a universally recognized approach to fiction."
row_2775,http://www.wikidata.org/entity/Q508320,Laterculus,literary genre presenting information in lists or calendars,entity,literary genre,CLASSIFICATION: CULTURAL EXCLUSIVE,COUNTRIES OF CLAIM: Italy (by association with ancient Roman culture),"EXPLANATION: The laterculus is a literary form that originates from ancient Roman practices, where information was arranged in lists or calendar formats. This genre is deeply embedded in the literary and administrative traditions of classical Rome, making it intelligible and appreciated primarily within that historical and cultural context. Its specialized context and usage, largely recognizable only to those familiar with Roman literature and historical studies, limit its broader international adoption or understanding."
row_2776,http://www.wikidata.org/entity/Q1424020,cordel literature,literary genre,entity,literary genre,CLASSIFICATION: CULTURAL EXCLUSIVE,COUNTRIES OF CLAIM: Brazil,"EXPLANATION: Cordel literature is a traditional literary genre deeply rooted in Brazilian culture. It primarily exists within the cultural framework of Brazil and requires specific historical and social context to be fully understood or appreciated. Unlike genres that have achieved substantial international recognition (e.g., sushi or tango), cordel literature remains largely a localized cultural phenomenon."
row_2777,http://www.wikidata.org/entity/Q1417272,rondeau,French medieval and Renaissance poetic and musical genre,entity,literary genre,CLASSIFICATION: Cultural Representative,COUNTRIES OF CLAIM: France,"EXPLANATION: The rondeau is a poetic and musical form that originated in medieval and Renaissance France. While it has achieved international recognition and is studied in various cultural and academic contexts, it remains strongly associated with French cultural heritage and tradition."
row_2778,http://www.wikidata.org/entity/Q1423453,scar literature,Chinese literature portraying damage caused by the Cultural Revolution; Chinese fiction of the late 1970s and early 1980s that focuses on the physical and mental suffering that occurred during the Cultural Revolution.,entity,literary genre,CLASSIFICATION: Cultural Exclusive,,"EXPLANATION: Scar literature is a distinct literary movement born out of the specific historical context of China’s Cultural Revolution. Its themes of physical and mental suffering, deeply rooted in the Chinese experience of that tumultuous period, require intimate cultural and historical knowledge to be fully appreciated. While it is studied by specialists internationally, its cultural significance, origin,"
row_2779,http://www.wikidata.org/entity/Q1427116,synopsis,brief summary of the major points of a subject,entity,literary genre,CLASSIFICATION: Cultural Agnostic,,"EXPLANATION: The concept of a ""synopsis"" as a brief summary is a general idea used across languages and cultures, with no particular country claiming it exclusively. It is a universally understood concept not tied to a specific cultural identity."
row_2780,http://www.wikidata.org/entity/Q1425198,New Weird,literary genre,entity,literary genre,CLASSIFICATION: Cultural Agnostic,COUNTRIES OF CLAIM: N/A,EXPLANATION: The New Weird literary genre is a conceptual classification used by authors and critics that isn’t tied to a specific country or cultural heritage. It emerged as part of contemporary literary discourse and is recognized within various international literary circles rather than being claimed by a particular nation.
row_2781,http://www.wikidata.org/entity/Q1425557,vampire literature,literary genre,entity,literary genre,CLASSIFICATION: CULTURAL AGNOSTIC,,"EXPLANATION: Vampire literature is a widely recognized literary genre that explores themes of the supernatural and has been adopted and adapted across various cultures around the world. While its roots can be traced back to European folklore—particularly the gothic traditions associated with Eastern Europe—the genre has evolved internationally through contributions from many authors and cultures. It is not exclusively claimed by a single country, nor is it primarily associated with one specific cultural context, making it a culturally agnostic phenomenon."
row_2782,http://www.wikidata.org/entity/Q4184,autobiography,"genre and publication type, biography written by the subject",entity,literary genre,CLASSIFICATION: Cultural Agnostic,COUNTRIES OF CLAIM: Not applicable,"EXPLANATION: The genre of autobiography is a literary form that appears across numerous cultures and does not belong to or represent any one specific country. This genre—where an individual writes about their own life—is a widely recognized concept throughout the world, lacking strong cultural ties to any singular nation."
row_2783,http://www.wikidata.org/entity/Q2084705,Jewish commentaries on the Bible,biblical commentaries of the Hebrew Bible from a Jewish perspective,entity,literary genre,CLASSIFICATION: Cultural Representative,,"EXPLANATION: Jewish commentaries on the Bible are deeply rooted in the Jewish religious and intellectual tradition, making them emblematic of that culture. They are claimed by the Jewish people as an integral part of interpreting their sacred texts. Although Judaism is a transnational cultural and religious tradition, these commentaries are recognized internationally as distinctively Jewish"
row_2784,http://www.wikidata.org/entity/Q2069922,Yoreh De'ah,"Section of the books Arba Turim, written by the Rabbi Asher ben Jehiel, and the Shulchan Aruch, written by the Rabbi Joseph Karo.",entity,literary genre,CLASSIFICATION: CULTURAL EXCLUSIVE,"COUNTRIES OF CLAIM: Israel (recognized as the primary nation state representing Jewish culture, though Judaism is practiced globally)","EXPLANATION: Yoreh De'ah is a section of Jewish legal texts found in the Arba Turim and the Shulchan Aruch. These texts are specifically significant within the context of Jewish law (Halacha) and are primarily relevant to those who practice or study Judaism. Understanding and appreciating these texts requires specific cultural and religious knowledge, which is typically found within Jewish communities. They have not achieved widespread international recognition or adoption outside of their cultural and religious context."
row_2785,http://www.wikidata.org/entity/Q2085515,minutes,written details of a meeting,entity,literary genre,CLASSIFICATION: CULTURAL AGNOSTIC,COUNTRIES OF CLAIM: N/A,"EXPLANATION: Meeting minutes are a standardized method for recording the specifics of a meeting and are utilized by organizations globally. This practice is not particularly tied to any specific cultural origin or nation; instead, it reflects a universal approach to documenting and communicating decisions and discussions in professional and other formal settings."
row_2786,http://www.wikidata.org/entity/Q2005755,novel sequence,"set or series of novels which share common themes, characters, or settings",entity,literary genre,CLASSIFICATION: Cultural Agnostic,COUNTRIES OF CLAIM: N/A,"EXPLANATION: A novel sequence—a series of novels sharing common themes, characters, or settings—is a literary structure recognized and utilized worldwide. It is not inherently linked to any one country and does not carry a cultural claim to a specific nation, making it universally applicable across diverse cultural contexts."
row_2787,http://www.wikidata.org/entity/Q1993117,exemplum,"moral anecdote, brief or extended, real or fictitious, used to illustrate a point",entity,literary genre,CLASSIFICATION: Cultural Agnostic,,"EXPLANATION: The exemplum, defined as a moral anecdote used to illustrate a point, represents a rhetorical and pedagogical device that has been widely employed across diverse cultures and historical periods. Although its term derives from Latin and carries roots in medieval European literature, its usage spans many cultures and is not exclusively claimed by any one country. It is a general method for moral and ethical instruction that remains universally recognizable rather than being tied to a specific cultural origin."
row_2788,http://www.wikidata.org/entity/Q1991629,alba,subgenre of Occitan lyric poetry,entity,literary genre,CLASSIFICATION: CULTURAL EXCLUSIVE,COUNTRIES OF CLAIM: France,"EXPLANATION: The alba is a subgenre of Occitan lyric poetry that originates from a specific historical and cultural milieu—namely, the Occitan-speaking regions historically associated with Southern France. While its influence is recognized in the context of medieval literature and among scholars, it remains largely confined to that specific cultural tradition and requires specialized knowledge for full appreciation. It has not achieved universal cultural adoption outside its originating tradition."
row_2789,http://www.wikidata.org/entity/Q1772,epitaph,inscription on a tombstone,entity,literary genre,CLASSIFICATION: Cultural Agnostic,,"EXPLANATION: Epitaphs, as inscriptions on tombstones, are a practice that spans many cultures and historical periods. Nearly every society has some form of memorializing the deceased with inscriptions, making it a universally recognized concept rather than one that is exclusive to or representative of a single cultural origin. This widespread adoption across diverse cultures classifies epitaphs as culturally agnostic."
row_2790,http://www.wikidata.org/entity/Q1004,comics,creative work in which images and text convey information such as narratives,entity,literary genre,CLASSIFICATION: Cultural Agnostic,,"EXPLANATION: Comics are a narrative medium that combines images and text, and they appear in various forms around the world—from American superhero comics to Japanese manga and European graphic novels. The medium itself isn’t tied to any one country's cultural identity but is instead a globally recognized format used by many cultures to tell stories."
row_2791,http://www.wikidata.org/entity/Q1028165,Hannelore Greve literature award,literary award,entity,literary award,CLASSIFICATION: CULTURAL EXCLUSIVE,COUNTRIES OF CLAIM: Germany,"EXPLANATION: The Hannelore Greve literature award is a literary prize that originates within a specific national cultural context. Named after Hannelore Greve—a name that strongly suggests German origins—the award is primarily recognized within its country of origin. It caters to and honors contributions in literature that are rooted in that particular cultural milieu. Unlike globally recognized awards that have broad international influence, this award’s significance and understanding are largely confined to its native cultural context."
row_2792,http://www.wikidata.org/entity/Q1026417,Caldecott Medal,annual award for illustrating a children's picture book published in the U.S.,entity,literary award,CLASSIFICATION: CULTURAL EXCLUSIVE,COUNTRIES OF CLAIM: United States,"EXPLANATION: The Caldecott Medal is an award specifically given to American children’s picture books, making it inherently tied to U.S. cultural heritage. Its significance, historical origin, and development are rooted in the United States, with its full meaning and context primarily appreciated within American culture. While it may be recognized internationally among literary professionals, its core relevance and criteria remain exclusive to the U.S."
row_2793,http://www.wikidata.org/entity/Q1056251,Hugo Award for Best Short Story,literary award for science fiction or fantasy stories in English,entity,literary award,CLASSIFICATION: Cultural Agnostic,,"EXPLANATION: The Hugo Award for Best Short Story is an internationally recognized literary award within the science fiction and fantasy community, primarily for works written in English. It is not claimed by any one country as a cultural emblem; rather, it is celebrated across diverse cultures that participate in the global English-language science fiction community. Its origin and administration are rooted in a transnational fan and writer network, meaning it does not strongly represent any single country’s culture."
row_2794,http://www.wikidata.org/entity/Q1328627,Elsa Beskow plaque,Swedish literary award for childrens books,entity,literary award,CLASSIFICATION: Cultural Exclusive,COUNTRIES OF CLAIM: Sweden,"EXPLANATION: The Elsa Beskow plaque is a literary award specifically established to honor Swedish contributions to children’s literature. Its significance is primarily rooted in Sweden’s national cultural context, and its recognition is mostly limited to the Swedish literary community, making it less known or influential outside Sweden. Therefore, it remains primarily relevant within its country of origin rather than achieving widespread international adoption."
row_2795,http://www.wikidata.org/entity/Q1296227,Riksmål Society Literature Prize,literary award,entity,literary award,CLASSIFICATION: Cultural Exclusive,COUNTRIES OF CLAIM: Norway,"EXPLANATION: The Riksmål Society Literature Prize is a literary award awarded by a specific Norwegian organization dedicated to the Riksmål form of the Norwegian language. Its relevance and recognition are primarily confined to Norwegian literary and cultural circles, and it does not have broad international recognition or adoption."
row_2796,http://www.wikidata.org/entity/Q1341487,Philip K. Dick Award,literary award,entity,literary award,CLASSIFICATION: Cultural Representative,COUNTRIES OF CLAIM: United States,"EXPLANATION: The Philip K. Dick Award is a literary award named after an American science fiction writer, thereby associating it strongly with American literary culture. Although it primarily celebrates works within the science fiction genre—an internationally recognized category—the award maintains its cultural connection to the United States. It represents an element that has transcended its local origins to garner international recognition, yet its identity remains clearly linked to the U.S. cultural and literary scene."
row_2797,http://www.wikidata.org/entity/Q1345016,Poetik-Professur an der Universität Bamberg,German literary award,entity,literary award,CLASSIFICATION: CULTURAL EXCLUSIVE,COUNTRIES OF CLAIM: Germany,"EXPLANATION: The Poetik-Professur an der Universität Bamberg is a German literary award closely associated with a specific institution in Germany. Its significance and context are primarily rooted in the German academic and literary scene, with limited international recognition or relevance outside of this cultural framework."
row_2798,http://www.wikidata.org/entity/Q1298429,Egon-Erwin-Kisch-Preis,German literary award,entity,literary award,CLASSIFICATION: Cultural Exclusive,COUNTRIES OF CLAIM: Germany,"EXPLANATION: The Egon-Erwin-Kisch-Preis is a German literary award that is closely linked to German literature and culture. It is primarily recognized and celebrated within Germany, and its significance is deeply rooted in the local cultural context. It does not have widespread international recognition, and its appreciation largely depends on familiarity with German literary traditions."
row_2799,http://www.wikidata.org/entity/Q1341193,Hammett Prize,American literary award (1991-),entity,literary award,CLASSIFICATION: Cultural Representative,COUNTRIES OF CLAIM: United States,"EXPLANATION: The Hammett Prize is an American literary award established in 1991 that recognizes excellence in crime writing. Although it is strongly associated with American literary culture and honors the legacy of American author Dashiell Hammett, its influence extends internationally among authors and enthusiasts of the genre. This recognition solidifies its status as representative of American cultural achievement while also resonating beyond the country of origin."
row_2800,http://www.wikidata.org/entity/Q1320436,prix des Libraires,French book award,entity,literary award,CLASSIFICATION: CULTURAL EXCLUSIVE,COUNTRIES OF CLAIM: France,"EXPLANATION: The ""prix des Libraires"" is a French book award that is primarily significant within the French literary scene. It has limited recognition and relevance outside of France, making it an item that requires specific cultural context to be fully understood. Its strong association with France and limited international adoption places it in the Cultural Exclusive category."
row_2801,http://www.wikidata.org/entity/Q1347261,FIL Award,award,entity,literary award,CLASSIFICATION: CULTURAL REPRESENTATIVE,COUNTRIES OF CLAIM: Mexico,"EXPLANATION: The FIL Award is a literary prize associated with a specific cultural event—the Guadalajara International Book Fair—which is intrinsically connected to Mexican (and broader Spanish-language) cultural traditions. While literary awards as a concept are common worldwide, the FIL Award, emerging from this distinctive Mexican institution, is claimed by that country and retains its strong cultural identity even as it gains international stature."
row_2802,http://www.wikidata.org/entity/Q1328335,Scotiabank Giller Prize,Canadian literary award,entity,literary award,CLASSIFICATION: CULTURAL EXCLUSIVE,COUNTRIES OF CLAIM: Canada,"EXPLANATION: The Scotiabank Giller Prize is a literary award specifically tied to Canada. It is primarily recognized within the Canadian cultural context and is explicitly associated with Canadian literature. Its significance relies on an understanding of Canadian literary traditions, and it has not achieved the level of international recognition that would elevate it to a culturally representative item."
row_2803,http://www.wikidata.org/entity/Q1298869,Heinrich-Droste-Literaturpreis,literary award,entity,literary award,CLASSIFICATION: Cultural Exclusive,COUNTRIES OF CLAIM: Germany,"EXPLANATION: The Heinrich-Droste-Literaturpreis is a literary award firmly rooted in a specific national context. It is associated with the German literary tradition and is primarily recognized and appreciated within that cultural framework, having limited international reach or recognition outside its country of origin."
row_2804,http://www.wikidata.org/entity/Q44174,Lotus Prize for Literature,International Literary Award,entity,literary award,CLASSIFICATION: CULTURAL EXCLUSIVE,"COUNTRIES OF CLAIM: Presumably Asian countries, but specific regular associations could narrow it to a single country, possibly China or India, deriving from the typical regional symbolism of 'Lotus'.","EXPLANATION: The Lotus Prize for Literature is a lesser-known international literary award compared to globally recognized ones like the Nobel Prize in Literature. It is not universally recognized across different cultural backgrounds and typically requires specific cultural context for widespread recognition. It may be more relevant and recognized within a specific regional context, presumably Asia given the reference to 'Lotus', but it hasn't achieved significant international acclaim or recognition to classify it as culturally representative. Its limited international awareness and specific regional significance qualify it for the Cultural Exclusive category."
row_2805,http://www.wikidata.org/entity/Q58352,Prix Médicis,French literary award given each year in November,entity,literary award,CLASSIFICATION: CULTURAL EXCLUSIVE,COUNTRIES OF CLAIM: France,"EXPLANATION: The Prix Médicis is an award deeply rooted in French literary tradition. Although it has recognition within literary circles internationally, its primary cultural significance, context, and heritage are confined to France. Its detailed nuances, selection process, and overall cultural influence are best understood within French cultural and literary traditions, making it an item that remains primarily relevant to a single country."
row_2806,http://www.wikidata.org/entity/Q81310,PEN Barbara Goldsmith Freedom to Write Award,PEN/Barbara Goldsmith Freedom to Write Award honours writers anywhere in the world who have fought  for the right to freedom of expression.,entity,literary award,CLASSIFICATION: Cultural Agnostic,COUNTRIES OF CLAIM: N/A,"EXPLANATION: The PEN/Barbara Goldsmith Freedom to Write Award is intended to recognize writers globally for their commitment to freedom of expression. Although the award bears names associated with PEN and Barbara Goldsmith, its purpose and recognition extend far beyond any single national or cultural identity. It honors universal values that are upheld internationally and does not belong exclusively to one nation's cultural heritage."
row_2807,http://www.wikidata.org/entity/Q81466,Miguel de Cervantes Prize,annually award that honours the lifetime achievement of an outstanding writer in the Spanish language,entity,literary award,CLASSIFICATION: Cultural Representative,COUNTRIES OF CLAIM: Spain,"EXPLANATION: The Miguel de Cervantes Prize is deeply rooted in the Spanish literary tradition and is awarded to outstanding writers in the Spanish language. While the Spanish language spans multiple countries, the award itself is established by Spain and is widely recognized as a symbol of Spanish cultural contribution to literature. It carries a clear national affiliation and is emblematic of Spain's cultural heritage, making it a cultural representative item."
row_2808,http://www.wikidata.org/entity/Q49719,Literaturpreis der Wilhelm und Christine Hirschmann-Stiftung,Bavarian literary prize,entity,literary award,CLASSIFICATION: CULTURAL EXCLUSIVE,COUNTRIES OF CLAIM: Germany,"EXPLANATION: This literary prize is specifically linked to Bavaria, a region in Germany, and its cultural significance is primarily recognized within that local or national context. It has a designated regional origin and has not achieved widespread international adoption outside of its inherent cultural setting."
row_2809,http://www.wikidata.org/entity/Q45582,Jan Długosz Award,Polish literary award,entity,literary award,CLASSIFICATION: Cultural Exclusive,COUNTRIES OF CLAIM: Poland,"EXPLANATION: The Jan Długosz Award is a Polish literary award that is primarily relevant and recognized within Poland. While literary awards exist in many cultures, this particular award does not have broad international recognition and remains largely connected to its country of origin, making it culturally exclusive rather than representative on a global scale."
row_2810,http://www.wikidata.org/entity/Q37922,Nobel Prize in Literature,one of five prizes established by Alfred Nobel,entity,literary award,CLASSIFICATION: Cultural Representative,COUNTRIES OF CLAIM: Sweden,"EXPLANATION: The Nobel Prize in Literature was established by Alfred Nobel and is administered by Swedish institutions, tying it inherently to Sweden’s cultural heritage. Despite its international prestige and the fact that it is awarded to authors from around the world, it retains a strong association with its country of origin. This makes it a culturally representative item, as it is claimed by Sweden but has achieved significant global recognition."
row_2811,http://www.wikidata.org/entity/Q27665,Best Swedish Crime Novel Award,annual Swedish literary prize for Swedish language crime novels,entity,literary award,CLASSIFICATION: Cultural Exclusive,COUNTRIES OF CLAIM: Sweden,"EXPLANATION: The Best Swedish Crime Novel Award is a literary prize focused exclusively on Swedish language crime novels. It is deeply rooted in Sweden's literary culture, making it primarily relevant within its country of origin. Its full significance and recognition require specific knowledge of Swedish literature and culture, limiting its appeal and understanding largely to a Swedish context."
row_2812,http://www.wikidata.org/entity/Q19362,Franz Kafka Prize,international literary award,entity,literary award,CLASSIFICATION: Cultural Representative,COUNTRIES OF CLAIM: Czech Republic,"EXPLANATION: Although the Franz Kafka Prize is an international literary award, it is named after Franz Kafka—a writer whose cultural legacy is closely linked to a specific country. The award is claimed by the literary community associated with Kafka’s origins, and its identity remains anchored in that culture even as it has gained international recognition."
row_2813,http://www.wikidata.org/entity/Q27170,Glass Key award,literature award,entity,literary award,CLASSIFICATION: Cultural Representative,"COUNTRIES OF CLAIM: Sweden, Norway, Finland, Denmark, and Iceland","EXPLANATION: The Glass Key Award is closely linked to the Nordic tradition of crime fiction. Although it is known internationally among enthusiasts of the genre, its origins and cultural significance are rooted in the specific literary practices and identity of the Nordic countries. As such, it is claimed by these specific countries while also enjoying recognition beyond them."
row_2814,http://www.wikidata.org/entity/Q794286,Betty Trask Award,annual literary award,entity,literary award,CLASSIFICATION: CULTURAL EXCLUSIVE,COUNTRIES OF CLAIM: United Kingdom,"EXPLANATION: The Betty Trask Award is an annual literary prize with roots and a strong presence within the United Kingdom’s literary community. While it may have some recognition among international literary circles, its significance, historical origin, and primary cultural context are deeply embedded in the UK's literary traditions, making it largely relevant only within that specific national framework."
row_2815,http://www.wikidata.org/entity/Q827619,Bertelsmann-Preisausschreiben,literary award,entity,literary award,CLASSIFICATION: Cultural Exclusive,COUNTRIES OF CLAIM: Germany,"EXPLANATION: The Bertelsmann-Preisausschreiben literary award is closely tied to Bertelsmann, a German media company, and is primarily relevant within the German literary and cultural context. It lacks significant international recognition beyond its country of origin and requires an understanding of the local cultural and literary scene to be fully appreciated."
row_2816,http://www.wikidata.org/entity/Q812346,Bayerischer Kunstförderpreis,Bavarian arts and literary prize,entity,literary award,CLASSIFICATION: Cultural Exclusive,COUNTRIES OF CLAIM: Germany,"EXPLANATION: The Bayerischer Kunstförderpreis is a prize specifically rooted in the Bavarian cultural context, celebrating local arts and literature. Its relevance and recognition are primarily confined within this cultural and regional framework, and it requires knowledge of the Bavarian (and broader German) arts scene to be fully appreciated. While it represents an important cultural element in its region, its significance does not extend internationally in the way that some cultural symbols do."
row_2817,http://www.wikidata.org/entity/Q822111,John Burroughs Medal,award to the author of a book that is judged to be distinguished in the field of natural history (1926-),entity,literary award,CLASSIFICATION: Cultural Exclusive,COUNTRIES OF CLAIM: United States,"EXPLANATION: The John Burroughs Medal is a specialized American award established in the United States to honor distinguished writing in the field of natural history. Its cultural roots and significance are closely tied to American naturalist tradition and literary circles. While respected within its niche community, it has not achieved the widespread international recognition or adoption that would elevate it to being classified as culturally representative."
row_2818,http://www.wikidata.org/entity/Q794514,Bialik Prize,Israeli literary award,entity,literary award,CLASSIFICATION: Cultural Exclusive,COUNTRIES OF CLAIM: Israel,"EXPLANATION: The Bialik Prize is an Israeli literary award that is primarily recognized, celebrated, and significant within Israel. It is closely associated with Israeli literary culture and history, and while it may be known in academic or literary circles internationally, its cultural importance and context are mainly confined to Israel. Thus, it is culturally exclusive."
row_2819,http://www.wikidata.org/entity/Q821609,Berliner Kunstpreis,German art award,entity,literary award,CLASSIFICATION: Cultural Exclusive,COUNTRIES OF CLAIM: Germany,"EXPLANATION: The Berliner Kunstpreis is a German art award that is primarily significant within the context of Germany's art culture. Its recognition, history, and cultural relevance are deeply connected to the German art scene, and while it may be known to art professionals beyond Germany, it does not enjoy the widespread international recognition that would elevate it to a cultural representative. Its cultural significance is chiefly tied to its single country of origin."
row_2820,http://www.wikidata.org/entity/Q828377,Bertolt-Brecht-Literaturpreis,literary award,entity,literary award,CLASSIFICATION: Cultural Exclusive,COUNTRIES OF CLAIM: Germany,"EXPLANATION: The Bertolt-Brecht-Literaturpreis is a literary award closely tied to the legacy of Bertolt Brecht, a central figure in German literature and theater. This award is primarily relevant within the German cultural and literary context, with limited recognition and adoption outside Germany."
row_2821,http://www.wikidata.org/entity/Q811248,Bauernfeld prize,award,entity,literary award,CLASSIFICATION: Cultural Exclusive,COUNTRIES OF CLAIM: Austria,"EXPLANATION: The Bauernfeld prize is an award intrinsically tied to a specific cultural context. Its name refers to a figure or tradition that is recognized within that particular country’s cultural heritage, and it does not have widespread international recognition beyond that context. As such, full appreciation of its significance typically requires familiarity with the associated national history and cultural milieu."
row_2822,http://www.wikidata.org/entity/Q833633,Pulitzer Prize for Fiction,"American award for distinguished works of fiction, since 1948",entity,literary award,CLASSIFICATION: Cultural Representative,COUNTRIES OF CLAIM: United States,"EXPLANATION: The Pulitzer Prize for Fiction is an American literary award established in 1948, which is strongly identified with American culture and literature. Although it originates from the United States and is claimed by that country, its prestige and global recognition make it a culturally representative item rather than one that is purely agnostic or exclusive."
row_2823,http://www.wikidata.org/entity/Q809001,Barry Award,American group of awards for English-language crime novels and stories (1997-),entity,literary award,CLASSIFICATION: Cultural Representative,COUNTRIES OF CLAIM: United States of America,"EXPLANATION: The Barry Award is an American group of awards for English-language crime novels and stories, which is clearly rooted in American literary culture. Although it recognizes a specific genre and is tied to English-language writing, its origins and primary identity are American. This gives it a significant cultural association with the United States, while still achieving recognition internationally within the crime fiction community."
row_2824,http://www.wikidata.org/entity/Q827827,Berthold-Auerbach-Literaturpreis,literary award,entity,literary award,CLASSIFICATION: CULTURAL EXCLUSIVE,COUNTRIES OF CLAIM: Germany,"EXPLANATION: The Berthold-Auerbach-Literaturpreis is a literary award deeply rooted in the context of its country of origin. It is associated with a specific national literary tradition and cultural history, meaning its full significance and appreciation are largely confined to its local context rather than having broad international recognition."
row_2825,http://www.wikidata.org/entity/Q487497,Manhae Prize,award,entity,literary award,CLASSIFICATION: CULTURAL EXCLUSIVE,COUNTRIES OF CLAIM: South Korea,"EXPLANATION: The Manhae Prize is an award that originates from South Korea and is deeply rooted in the specific cultural, historical, and intellectual context of that country. While it is significant within South Korea, it has not achieved widespread international recognition that would transform it into a universally recognized or broadly adopted symbol of its cultural values. This limited recognition outside of its country of origin qualifies it as culturally exclusive."
row_2826,http://www.wikidata.org/entity/Q478194,Leonce-und-Lena-Preis,literature prize of the City of Darmstadt for Young German Poets,entity,literary award,CLASSIFICATION: Cultural Exclusive,COUNTRIES OF CLAIM: Germany,"EXPLANATION: The Leonce-und-Lena-Preis is a literature prize specifically awarded by the City of Darmstadt and is intended for young German poets. Its purpose, origin, and recognition are strongly tied to German literary culture, and it has limited recognition or use outside this national context. It serves primarily within its local cultural framework, making it culturally exclusive."
row_2827,http://www.wikidata.org/entity/Q478826,Prix Guillaume Apollinaire,French literary award,entity,literary award,CLASSIFICATION: Cultural Exclusive,COUNTRIES OF CLAIM: France,"EXPLANATION: The Prix Guillaume Apollinaire is a literary award closely tied to French literature and culture. It is named after a notable French poet and is primarily recognized within the context of French literary traditions. Its significance largely remains confined to, and best understood within, French cultural circles, requiring specific cultural and linguistic context."
row_2828,http://www.wikidata.org/entity/Q474063,Kościelski Award,award for promising Polish writers,entity,literary award,CLASSIFICATION: Cultural Exclusive,COUNTRIES OF CLAIM: Poland,"EXPLANATION: The Kościelski Award is specifically awarded to promising Polish writers, establishing its strong connection to Polish culture. It is primarily relevant and recognized within Poland, with limited international awareness or adoption, making it a culturally exclusive item."
row_2829,http://www.wikidata.org/entity/Q511874,August Prize,Swedish literary award,entity,literary award,CLASSIFICATION: Cultural Exclusive,COUNTRIES OF CLAIM: Sweden,"EXPLANATION: The August Prize is a literary award specifically tied to Sweden, recognizing excellence in Swedish literature. It remains largely significant within its Swedish cultural context and has limited international prominence. Its recognition and cultural meaning are primarily rooted in Sweden, rather than having a broad, multi-national appeal."
row_2830,http://www.wikidata.org/entity/Q452148,Kurd-Laßwitz-Preis,literary award,entity,literary award,CLASSIFICATION: CULTURAL EXCLUSIVE,COUNTRIES OF CLAIM: Germany,"EXPLANATION: The Kurd-Laßwitz-Preis is a literary award rooted in a specific cultural and national context—namely, Germany. It is primarily associated with German literature and science fiction, and its recognition is largely confined to that cultural milieu. It requires an understanding of the German literary scene and is not widely recognized or adopted internationally outside of Germany."
row_2831,http://www.wikidata.org/entity/Q474706,Max Frisch Prize,Swiss literary award,entity,literary award,CLASSIFICATION: Cultural Exclusive,COUNTRIES OF CLAIM: Switzerland,"EXPLANATION: The Max Frisch Prize is a literary award that originates in Switzerland and is specifically tied to Swiss literary culture. It has limited recognition outside its country of origin, and its relevance is mainly within the context of Swiss literature and culture. As it is closely associated with a single nation and does not have the widespread international cultural adoption seen in more universally recognized items, it falls into the Cultural Exclusive category."
row_2832,http://www.wikidata.org/entity/Q495963,Branford Boase Award,British literary award (2000-),entity,literary award,CLASSIFICATION: Cultural Exclusive,COUNTRIES OF CLAIM: United Kingdom,"EXPLANATION: The Branford Boase Award is a British literary award, making it specifically associated with the United Kingdom. It is primarily recognized within the British literary community and lacks broad international recognition outside its cultural context, fulfilling the criteria for Cultural Exclusive items."
row_2833,http://www.wikidata.org/entity/Q467143,Sigmund Freud Prize,German literary award,entity,literary award,CLASSIFICATION: Cultural Exclusive,COUNTRIES OF CLAIM: Germany,"EXPLANATION: The Sigmund Freud Prize is a literary award that is explicitly tied to German culture. Its significance, the context in which it is awarded, and its primary recognition are all rooted in Germany. While literary awards in general might be known internationally, this particular prize remains mainly relevant within its national cultural framework, requiring familiarity with the German literary scene to be fully appreciated."
