item,itemLabel,itemDescription,itemItalianLabel,itemItalianDescription
http://www.wikidata.org/entity/Q102112432,Les ravageurs,book,Les ravageurs,italiano
http://www.wikidata.org/entity/Q102108677,Le Puits de Jacob,book,Le Puits de Jacob,libro
http://www.wikidata.org/entity/Q102109775,Quaderno francese del secolo,book,Quaderno francese del secolo,libro
http://www.wikidata.org/entity/Q102272928,Morceaux choisis,book,Morceaux choisis,libro
http://www.wikidata.org/entity/Q102148700,Oeuvres de J. Barbey d'Aurevilly,book,Oeuvres de J. Barbey d'Aurevilly,libro
http://www.wikidata.org/entity/Q102127799,Les Requins : trente ans de pêche aux requins,book,Les Requins : trente ans de pêche aux requins,libro
http://www.wikidata.org/entity/Q102113710,Premier amour,book,Premier amour,libro
http://www.wikidata.org/entity/Q102151423,Robin des bois,book,Robin des bois,libro
http://www.wikidata.org/entity/Q102108713,Poesie di Giosuè Carducci : 1850-1900,book,Poesie di Giosuè Carducci : 1850-1900,libro
http://www.wikidata.org/entity/Q102273544,Mort a crédit : roman,individual book,Mort a crédit : roman,libro
http://www.wikidata.org/entity/Q102152117,Roi des Tropiques,book,Roi des Tropiques,libro
http://www.wikidata.org/entity/Q102146597,Lélia ou la vie de George Sand,book by André Maurois,Lélia ou la vie de George Sand,libro di André Maurois
http://www.wikidata.org/entity/Q102128287,Il processo Matapan,book,Il processo Matapan,libro
http://www.wikidata.org/entity/Q102132068,Rime di Francesco Petrarca,book,Rime di Francesco Petrarca,libro
http://www.wikidata.org/entity/Q102113215,Oeuvres complètes / H. de Balzac.,book,Oeuvres complètes / H. de Balzac.,libro
http://www.wikidata.org/entity/Q102273160,Morceaux choisis de Marcel Proust ; précédés d'une préface par Ramon Fernandez,book,Morceaux choisis de Marcel Proust ; précédés d'une préface par Ramon Fernandez,libro
http://www.wikidata.org/entity/Q102271023,Un simple,book,Un simple,libro
http://www.wikidata.org/entity/Q102109481,L’ Obsession : (moi et l’autre) / Jules Claretie,book,L’ Obsession : (moi et l’autre) / Jules Claretie,libro
http://www.wikidata.org/entity/Q102279184,tous les chemins mènent au ciel,book,tous les chemins mènent au ciel,libro
http://www.wikidata.org/entity/Q3063776,Fable of Venice,comic book volume,Favola di Venezia,albo della serie a fumetti Corto Maltese
http://www.wikidata.org/entity/Q1375782,Yui Shop,manga by Toshiki Yui,Yui Shop,manga di Toshiki Yui
http://www.wikidata.org/entity/Q107801214,Look Back,manga by Tatsuki Fujimoto,Look Back,manga scritto e disegnato da Tatsuki Fujimoto
http://www.wikidata.org/entity/Q102105657,Province,book,Province,libro
http://www.wikidata.org/entity/Q74000127,The library of Pietro Cavallini in Lugo,book published in 1998,La biblioteca di Pietro Cavallini a Lugo,contributo in volume 'Il libro in Romagna'
http://www.wikidata.org/entity/Q1407064,Japan,manga by Buronson,Japan,manga di Buronson e Kentarō Miura
http://www.wikidata.org/entity/Q920793,Batman: Knightfall,comic book story arc,Batman: Knightfall,arco narrativo a fumetti
http://www.wikidata.org/entity/Q3206375,The Ballad of the Salty Sea,1972 comic album,Una ballata del mare salato,albo della serie a fumetti Corto Maltese
http://www.wikidata.org/entity/Q1342920,Itsudatte My Santa!,2005 shōnen manga and anime,My Santa,manga e anime di Ken Akamatsu
http://www.wikidata.org/entity/Q102105595,Propos sur le bonheur,book,Propos sur le bonheur,libro
http://www.wikidata.org/entity/Q102285963,Les tribulation d'un futur,book,Les tribulation d'un futur,libro
http://www.wikidata.org/entity/Q208981,Wolf,manga,Wolf,mange
http://www.wikidata.org/entity/Q1430632,Flight 714,twenty-second volume of The Adventures of Tintin,Volo 714 destinazione Sidney,albo della serie a fumetti Le avventure di Tintin
http://www.wikidata.org/entity/Q102155490,Saint Jean d'Acre,book,Saint Jean d'Acre,libro
http://www.wikidata.org/entity/Q102285153,Tribulat Bonhomet,book,Tribulat Bonhomet,libro
http://www.wikidata.org/entity/Q102281189,La succession Le Camus,book,La succession Le Camus,libro
http://www.wikidata.org/entity/Q102241594,I Guermantes,individual book,I Guermantes,libro
http://www.wikidata.org/entity/Q1975099,Neko Majin,Manga series by Akira Toriyama,Neko Majin,manga one-shot giapponese
http://www.wikidata.org/entity/Q27187137,Proceedings of the 25th International Conference on World Wide Web,conference proceedings,Proceedings of the 25th International Conference on World Wide Web,atti di conferenza
http://www.wikidata.org/entity/Q102279258,Musiciens d'aujourd'hui,book,Musiciens d'aujourd'hui,libro
http://www.wikidata.org/entity/Q102076652,La marieuse,book,La marieuse,libro
http://www.wikidata.org/entity/Q2598466,Harley Psalter,manuscript,Salterio di Harley,manoscritto miniato del'XI secolo
http://www.wikidata.org/entity/Q8023550,Wimmen's Comix,American underground comics anthology series with all-female contributors,Wimmen's Comix,rivista statunitense di fumetti underground
http://www.wikidata.org/entity/Q201973,The Sandman: Brief Lives,comic book album by Neil Gaiman,Brevi vite,libro raccolta di fumetti
http://www.wikidata.org/entity/Q102280620,Pastels et eaux-fortes - Les deux soeurs - L' envers du décor - Le coeur et le métier / Paul Bourget,book,Pastels et eaux-fortes - Les deux soeurs - L' envers du décor - Le coeur et le métier / Paul Bourget,libro
http://www.wikidata.org/entity/Q73483605,"The Swiss Literary Archive and its author libraries: the example of Alice Ceresa, Patricia Highsmith and Friedrich Dürrenmatt",conference proceedings,"L’Archivio svizzero di letteratura e le sue biblioteche d’autore: l’esempio di Alice Ceresa, Patricia Highsmith e Friedrich Dürrenmatt","contributo in atti di convegno 'Biblioteche d’autore: pubblico, identità, istituzioni'"
http://www.wikidata.org/entity/Q102282694,Le tapin,book,Le tapin,libro
http://www.wikidata.org/entity/Q76808767,The Luporini and Garin collections in the library of the Scuola Normale Superiore: an ongoing sorting experience,conference paper,Le raccolte Luporini e Garin nella biblioteca della Scuola Normale Superiore:un’esperienza di ordinamento in corso,contributo in volume miscellaneo
http://www.wikidata.org/entity/Q102276419,"Le pastel : traité pratique & complet : comprenant la figure et le portrait, le paysage et la nature morte / Robert Karl",book,"Le pastel : traité pratique & complet : comprenant la figure et le portrait, le paysage et la nature morte / Robert Karl",libro
http://www.wikidata.org/entity/Q102279410,Toutou et ses cousines,book,Toutou et ses cousines,libro
http://www.wikidata.org/entity/Q102076625,Les liaisons dangereuses,book by Pierre-Ambroise-François Choderlos de Laclos,Les liaisons dangereuses,libro di Pierre-Ambroise-François Choderlos de Laclos
http://www.wikidata.org/entity/Q102282021,Paul et Virginie / Bernardin de Saint Pierre,book,Paul et Virginie / Bernardin de Saint Pierre,libro
http://www.wikidata.org/entity/Q102276826,Suor Filomena,book,Suor Filomena,libro
http://www.wikidata.org/entity/Q240406,Land of Black Gold,fifteenth volume of The Adventures of Tintin,Tintin nel paese dell'oro nero,albo della serie a fumetti Le avventure di Tintin
http://www.wikidata.org/entity/Q102280932,Le Rosier du Petit Frère,book,Le Rosier du Petit Frère,libro
http://www.wikidata.org/entity/Q9268804,Glosbe,multilingual online dictionary,Glosbe,dizionario multilingue in linea
http://www.wikidata.org/entity/Q2637232,St. Albans Psalter,Romanesque illuminated psalter,salterio di Santo Albano,salterio miniato romanico
http://www.wikidata.org/entity/Q599154,Asterix and the Magic Carpet,comic book album,Le mille e un'ora di Asterix,storia a fumetti della serie Asterix
http://www.wikidata.org/entity/Q742624,Asterix and Cleopatra,sixth book in the Asterix comic book series,Asterix e Cleopatra,sesto albo della serie a fumetti Asterix
http://www.wikidata.org/entity/Q102287085,"Les trois confesseurs : l'avocat, le médecin, le prêtre",book,"Les trois confesseurs : l'avocat, le médecin, le prêtre",libro
http://www.wikidata.org/entity/Q102152873,"Un saint : Antigone, Un Humble, Un Jouer, Autre Jouer, Aline, L'Ancètre",book,"Un saint : Antigone, Un Humble, Un Jouer, Autre Jouer, Aline, L'Ancètre",libro
http://www.wikidata.org/entity/Q102076628,Pierre et Alexis,book,Pierre et Alexis,libro
http://www.wikidata.org/entity/Q102310206,Tuilette,book,Tuilette,libro
http://www.wikidata.org/entity/Q70202888,"Literary Archives in Liguria between the 19th and 20th centuries: Proceedings of the Study Conference, Genoa, 25-26 November 1988",book published in 1991,"Archivi letterari in Liguria fra '800 e '900: atti del Convegno di studi, Genova 25-26 novembre 1988",libro
http://www.wikidata.org/entity/Q26842289,Journal of the Turkish-German Gynecological Association,journal,"International congress of the Turkish-German Gynecological Association 7. Date: 16 - 20 May 2007, location: Antalya/Turkey",rivista scientifica
http://www.wikidata.org/entity/Q2933055,Cages,comic book limited series by Dave McKean,Cages,graphic novel del fumettista britannico Dave McKean
http://www.wikidata.org/entity/Q98815242,Joint Conference - 1996: IEEE Instrumentation and Measurement Technology Conference & IMEKO Technical Committee 7,conference proceedings,Joint Conference - 1996: IEEE Instrumentation and Measurement Technology Conference & IMEKO Technical Committee 7,atti di conferenza
http://www.wikidata.org/entity/Q102076508,La Mariette: roman,book,La Mariette: roman,libro
http://www.wikidata.org/entity/Q16559293,Giganto Maxia,manga,Gigantomachia,manga di Kentaro Miura
http://www.wikidata.org/entity/Q111631438,"Goodbye, Eri",Manga by Tatsuki Fujimoto,"Goodbye, Eri",manga scritto e disegnato da Tatsuki Fujimoto
http://www.wikidata.org/entity/Q95618068,"Le professioni dei beni culturali: affinità, differenze, sviluppi futuri",book published in 2015,"Le professioni dei beni culturali: affinità, differenze, sviluppi futuri",monografia pubblicata nel 2015
http://www.wikidata.org/entity/Q102282040,The summoning of everyman,book,The summoning of everyman,libro
http://www.wikidata.org/entity/Q2841295,The Batman Adventures: Mad Love,1993 comic book,Batman: Amore folle,storia a fumetti
http://www.wikidata.org/entity/Q102076502,La Faiblesse Humaine,book,La Faiblesse Humaine,libro
http://www.wikidata.org/entity/Q102076552,"Ginette, Marie-Louise, Minie",book,"Ginette, Marie-Louise, Minie",libro
http://www.wikidata.org/entity/Q102076573,La pierre d'Horeb,book,La pierre d'Horeb,libro
http://www.wikidata.org/entity/Q7839003,Treviso Arithmetic,anonymous textbook published in Italy in 1478,Larte de labbacho,"anonimo trattato d'abaco stampato a Treviso nel 1478, primo testo a stampa di argomento matematico"
http://www.wikidata.org/entity/Q935984,The Calculus Affair,eighteenth volume of The Adventures of Tintin,L'affare Girasole,albo della serie a fumetti Le avventure di Tintin
http://www.wikidata.org/entity/Q1413118,The Sandman: The Kindly Ones,comic book album by Neil Gaiman,Le eumenidi,fumetto
http://www.wikidata.org/entity/Q102242185,La prigioniera,individual book,La prigioniera,libro
http://www.wikidata.org/entity/Q1309201,Explorers on the Moon,seventeenth volume of The Adventures of Tintin,Uomini sulla Luna,albo della serie a fumetti Le avventure di Tintin
http://www.wikidata.org/entity/Q1191530,Family Values,comic book album,Affari di famiglia,quinto volume della serie a fumetti Sin City
http://www.wikidata.org/entity/Q102076936,Les plus jolies histoires de bêtes,book,Les plus jolies histoires de bêtes,libro
http://www.wikidata.org/entity/Q774844,Red Rackham's Treasure,twelvth volume of The Adventures of Tintin,Il tesoro di Rakam il Rosso,albo della serie a fumetti Le avventure di Tintin
http://www.wikidata.org/entity/Q102309072,Trois histoires diaboliques,book,Trois histoires diaboliques,libro
http://www.wikidata.org/entity/Q677479,Asterix in Britain,comic book album,Asterix e i Britanni,storia a fumetti
http://www.wikidata.org/entity/Q5185187,Crime Does Not Pay,comic book,Crime Does Not Pay,fumetto statunitense
http://www.wikidata.org/entity/Q83608975,"La biblioteca {in}forma : digital reference, information literacy, e-learning","Proceedings of the conference, Milan, 2018, March 15-16","La biblioteca {in}forma : digital reference, information literacy, e-learning","Atti del Convegno di Milano, 15-16 marzo 2018"
http://www.wikidata.org/entity/Q33419192,Proceedings of the Twenty-Sixth Annual ACM-SIAM Symposium on Discrete Algorithms,Conference proceedings,Proceedings of the Twenty-Sixth Annual ACM-SIAM Symposium on Discrete Algorithms,atti di conferenza
http://www.wikidata.org/entity/Q3427693,Reset,Japanese manga series,Reset,manga di Tetsuya Tsutsui
http://www.wikidata.org/entity/Q102310392,Le Mystère des Abeilles,book,Le Mystère des Abeilles,libro
http://www.wikidata.org/entity/Q102242624,La fuggitiva,individual book,La fuggitiva,libro
http://www.wikidata.org/entity/Q73764442,The library of Carlo Betocchi,contribution in conference proceedings 'Anniversary for Carlo Betocchi' published in 2001,La biblioteca di Carlo Betocchi,contributo in atti di convegno 'Anniversario per Carlo Betocchi' pubblicati nel 2001
http://www.wikidata.org/entity/Q64156905,Aya Yuri,manga,Aya yuri,manga
http://www.wikidata.org/entity/Q3088603,When the Wind Blows,novel by Raymond Briggs,Quando soffia il vento,fumetto di Raymond Briggs del 1982
http://www.wikidata.org/entity/Q102152827,Olympo ou la vie de Victor Hugo,book,Olympo ou la vie de Victor Hugo,libro
http://www.wikidata.org/entity/Q72176346,"Library automation in the Veneto region: from cataloging to information: Venice, Palazzo Querini Stampalia, S. Maria Formosa, 15-16 December 1995",book published in 1996,"L'automazione delle biblioteche nel Veneto : dalla catalogazione all'informazione : Venezia, Palazzo Querini Stampalia, S. Maria Formosa, 15-16 dicembre 1995",libro pubblicato nel 1996
http://www.wikidata.org/entity/Q129005532,Mario Kleff: Without Fear,"Biography of Mario Kleff, authored by Colin Roberts.",Mario Kleff: Senza Paura,"Biografia di Mario Kleff, scritta da Colin Roberts."
http://www.wikidata.org/entity/Q102107540,"Marrakech, ou Les seigneurs de l'Atlas",book,"Marrakech, ou Les seigneurs de l'Atlas",libro
http://www.wikidata.org/entity/Q48760094,Accelerando,hentai manga anthology,Accelerando,manga
http://www.wikidata.org/entity/Q935999,Chicken with Plums,graphic novel by Marjane Satrapi,Pollo alle prugne,Romanzo a fumetti di Marjane Satrapi
http://www.wikidata.org/entity/Q1279141,"Booze, Broads, & Bullets",comic book album,"Alcol, pupe & pallottole",sesto volume della serie a fumetti Sin City
http://www.wikidata.org/entity/Q102105534,Propos d'exil /,French edition of 1887 of Pierre Loti's book,Propos d'exil /,libro
http://www.wikidata.org/entity/Q921522,The Secret of the Unicorn,eleventh volume of The Adventures of Tintin,Il segreto del Liocorno,albo della serie a fumetti Le avventure di Tintin
http://www.wikidata.org/entity/Q102310767,Il tunnel sotto l'oceano,book,Il tunnel sotto l'oceano,libro
http://www.wikidata.org/entity/Q102155237,"On ne voit pas les coeurs : le soupçon : la verité délivre, trop de remède est un poison",book,"On ne voit pas les coeurs : le soupçon : la verité délivre, trop de remède est un poison",libro
http://www.wikidata.org/entity/Q102076634,Gingolph l'abandonné,book by René Bazin,Gingolph l'abandonné,libro di René Bazin
http://www.wikidata.org/entity/Q2434476,Tintin in Tibet,twentieth volume of The Adventures of Tintin,Tintin in Tibet,albo della serie a fumetti Le avventure di Tintin
http://www.wikidata.org/entity/Q765066,Chludov Psalter,Greek illuminated manuscript of the Septuagint,Salterio Chludov,manoscritto greco della Settanta
http://www.wikidata.org/entity/Q1753413,Samurai Legend,Japanese manga,Il libro del vento,manga seinen di Jirō Taniguchi
http://www.wikidata.org/entity/Q534369,Asterix in Spain,comic book album,Asterix in Iberia,storia a fumetti della serie Asterix
http://www.wikidata.org/entity/Q103411,V for Vendetta,graphic novel by Alan Moore and David Lloyd,V for Vendetta,miniserie a fumetti
http://www.wikidata.org/entity/Q24930636,The Big Bad Fox,comic book,Chi ha paura della volpe cattiva?,albo a fumetti
http://www.wikidata.org/entity/Q102076679,La piste hallucinante,book,La piste hallucinante,libro
http://www.wikidata.org/entity/Q1131283,The Red Sea Sharks,nineteenth volume of The Adventures of Tintin,Coke in stock,albo della serie a fumetti Le avventure di Tintin
http://www.wikidata.org/entity/Q1213734,The Castafiore Emerald,twenty-first volume of The Adventures of Tintin,I gioielli della Castafiore,albo della serie a fumetti Le avventure di Tintin
http://www.wikidata.org/entity/Q612595,Tintin and the Picaros,twenty-third volume of The Adventures of Tintin,Tintin e i Picaros,albo della serie a fumetti Le avventure di Tintin
http://www.wikidata.org/entity/Q934536,The Seven Crystal Balls,Thirteenth volume of The Adventures of Tintin,Le sette sfere di cristallo,albo della serie a fumetti Le avventure di Tintin
http://www.wikidata.org/entity/Q102279537,Studenti di Francia,book,Studenti di Francia,libro
http://www.wikidata.org/entity/Q102242068,Sodoma and Gomorra,individual book,Sodoma e Gomorra,libro
http://www.wikidata.org/entity/Q1537190,Pyongyang,black and white graphic novel by Guy Delisle,Pyongyang,fumetto di Guy Delisle del 2003
http://www.wikidata.org/entity/Q3575248,Zeppelin,Canadian Magazine of French Comics,Zeppelin,Rivista canadese di fumetti francesi
http://www.wikidata.org/entity/Q70982297,"The surroundings of the text: approaches to the peripheries of the book: proceedings of the international conference: Rome, 15-17 November 2004: Bologna, 18-19 November 2004",book published in 2005,"I dintorni del testo: approcci alle periferie del libro: atti del Convegno internazionale: Roma, 15-17 novembre 2004: Bologna, 18-19 novembre 2004",libro
http://www.wikidata.org/entity/Q102279797,Rose des ruines,book,Rose des ruines,libro
http://www.wikidata.org/entity/Q945235,The Walking Man,manga by Jirō Taniguchi,L'uomo che cammina,Manga di Jirō Taniguchi
http://www.wikidata.org/entity/Q1810000,Paris Psalter,illuminated manuscript of the Book of Psalms,Salterio di Parigi,manoscritto greco della Settanta
http://www.wikidata.org/entity/Q102106906,Le poème byzantin à Venise,book,Le poème byzantin à Venise,libro
http://www.wikidata.org/entity/Q26842181,Proceedings - Symposium on Computer Application in Medical Care,American journal,Proceedings / the ... Annual Symposium on Computer Application in Medical Care,rivista scientifica
http://www.wikidata.org/entity/Q102278782,Le Murier blanc : le chasseur de marmottes,book,Le Murier blanc : le chasseur de marmottes,libro
http://www.wikidata.org/entity/Q3064605,Otomedius,2007 video game,Otomedius,videogioco del 2007
http://www.wikidata.org/entity/Q109942565,The Gallery of Palazzo Buonaccorsi in Macerata: new interpretations and research perspectives for the European Eighteenth Century,proceedings of the international conference organized by the University of Macerata in 2017,La Galleria dell'Eneide di palazzo Buonaccorsi a Macerata. Nuove letture e prospettive di ricerca per il Settecento europeo (atti del convegno),atti del convegno internazionale organizzato dall'Università degli Studi di Macerata nel 2017
http://www.wikidata.org/entity/Q102310056,Les trois pierres de Vérez,book,Les trois pierres de Vérez,libro
http://www.wikidata.org/entity/Q102280761,La mutation,book,La mutation,libro
http://www.wikidata.org/entity/Q3977952,Superman's Pal Jimmy Olsen,comic book series,Superman's Pal Jimmy Olsen,serie a fumetti DC Comics
http://www.wikidata.org/entity/Q102278478,Murder-party : ou celle qui n'était pas invitée,book,Murder-party : ou celle qui n'était pas invitée,libro
http://www.wikidata.org/entity/Q102277641,Souvenirs d'un homme de lettres,book,Souvenirs d'un homme de lettres,libro
http://www.wikidata.org/entity/Q952579,Linguee,web service that provides a searchable database of translations for a number of language pairs,Linguee,servizio web gratuito di lingue
http://www.wikidata.org/entity/Q13439685,Black-out,comic book album,Black-out,comic book album
http://www.wikidata.org/entity/Q2055079,WordReference.com,online dictionary,WordReference.com,è un dizionario gratuito
http://www.wikidata.org/entity/Q636870,Tintin in the Congo,Second volume of The Adventures of Tintin,Tintin in Congo,albo della serie a fumetti Le avventure di Tintin
http://www.wikidata.org/entity/Q1281012,Hell and Back,comic book album,All'inferno e ritorno,miniserie a fumetti
http://www.wikidata.org/entity/Q2181840,Tintin and Alph-Art,unfinished twenty-fourth volume of The Adventures of Tintin,Tintin e l'Alph-Art,albo della serie a fumetti Le avventure di Tintin
http://www.wikidata.org/entity/Q102310292,La vie amoureuse de La Tour d'Auvergne,book,La vie amoureuse de La Tour d'Auvergne,libro
http://www.wikidata.org/entity/Q75701726,The limits to the consultation of literary archives in libraries,contribution in conference proceedings,I limiti alla consultabilità degli archivi letterari nelle biblioteche,contributo in atti di convegno
http://www.wikidata.org/entity/Q102076834,Plongées,book,Plongées,libro
http://www.wikidata.org/entity/Q837304,Cigars of the Pharaoh,fourth volume of The Adventures of Tintin,I Sigari del Faraone,Albo della serie a fumetti Le avventure di Tintin
http://www.wikidata.org/entity/Q3210403,Corto Maltese: The Golden House of Samarkand,graphic novel with Corto Maltese,La casa dorata di Samarcanda,albo della serie a fumetti Corto Maltese
http://www.wikidata.org/entity/Q102276564,Suite variée,book,Suite variée,libro
http://www.wikidata.org/entity/Q949863,The Shooting Star,tenth volume of The Adventures of Tintin,La stella misteriosa,albo della serie a fumetti Le avventure di Tintin
http://www.wikidata.org/entity/Q72176256,"The automation of libraries in the Veneto region: between the 1990s and the new millennium: Venice, Palazzo Querini Stampalia, 29-30 January 1999",conference paper published in 2000,"L'automazione delle biblioteche nel Veneto : tra gli anni '90 e il nuovo millennio : Venezia, Palazzo Querini Stampalia, 29-30 gennaio 1999",atti di convegno
http://www.wikidata.org/entity/Q4050415,Superman vs. the Amazing Spider-Man,comic book by Gerry Conway,Superman & l'Uomo Ragno,albo a fumetti di Gerry Conway
http://www.wikidata.org/entity/Q111377829,L'usignolo di Boboli : cinquant'anni di vita musicale,individual copy of the 1959 edition of a work by Mario Labroca,L'usignolo di Boboli : cinquant'anni di vita musicale,singola copia dell'edizione 1959 dell'opera di Mario Labroca
http://www.wikidata.org/entity/Q102152119,Saggi critici di letteratura inglese,book,Saggi critici di letteratura inglese,libro
http://www.wikidata.org/entity/Q102311282,La biblioteca che cresce : contenuti e servizi tra frammentazione e integrazione,"Proceedings of the conference, Milan, 2019, March 14-15",La biblioteca che cresce : contenuti e servizi tra frammentazione e integrazione,"Atti del Convegno, Milano 14-15 marzo 2019"
http://www.wikidata.org/entity/Q102243189,Il tempo ritrovato,individual book,Il tempo ritrovato,libro
http://www.wikidata.org/entity/Q104439419,Voyage au bout de la nuit : roman,individual book,Voyage au bout de la nuit : roman,libro
http://www.wikidata.org/entity/Q102107095,El publico,book,El publico,libro
http://www.wikidata.org/entity/Q1138084,Prisoners of the Sun,fourteenth volume of The Adventures of Tintin,Il tempio del sole,albo della serie a fumetti Le avventure di Tintin
http://www.wikidata.org/entity/Q102279565,La vie amoureuse de la Grande Catherine de Russie,book,La vie amoureuse de la Grande Catherine de Russie,libro
http://www.wikidata.org/entity/Q4893460,Hate,comic book series,Odio!,serie a fumetti
http://www.wikidata.org/entity/Q102280390,Traité pratique de graphologie,book,Traité pratique de graphologie,libro
http://www.wikidata.org/entity/Q3207701,The Tragical Comedy or Comical Tragedy of Mr. Punch,1994 graphic novel by Neil Gaiman and Dave McKean,La tragica commedia o la comica tragedia di Mr Punch,graphic novel
http://www.wikidata.org/entity/Q2094196,Utrecht Psalter,ninth-century illuminated psalter,Salterio di Utrecht,codice miniato
http://www.wikidata.org/entity/Q67188251,Paperino e altre avventure,weekly Italian comics magazine,Paperino,rivista settimanale italiana di fumetti
http://www.wikidata.org/entity/Q1320289,Destination Moon,sixteenth volume of The Adventures of Tintin,Obiettivo Luna,albo della serie a fumetti Le avventure di Tintin
http://www.wikidata.org/entity/Q2660441,Weekly Shōnen Champion,Japanese manga magazine,Weekly Shōnen Champion,rivista settimanale giapponese di manga
http://www.wikidata.org/entity/Q47505110,Lo straniero,comic book album,Lo straniero,albo di Tex
http://www.wikidata.org/entity/Q115537499,“Gli eventi vanno ai nostri giorni più rapidi del torchio dello stampatore”: qualche considerazione sulla pubblicazione della Storia del Consiglio dei Dieci di Mauro Macchi,conference paper,“Gli eventi vanno ai nostri giorni più rapidi del torchio dello stampatore”: qualche considerazione sulla pubblicazione della Storia del Consiglio dei Dieci di Mauro Macchi,contributo in volume miscellaneo
http://www.wikidata.org/entity/Q104212581,Della condizione giuridica delle donne,Book written by Carlo Francesco Gabba,Della condizione giuridica delle donne,scritto di Carlo Francesco Gabba
http://www.wikidata.org/entity/Q14943256,Roman Missal,Book used for Catholic Liturgy,Messale Romano,messale del rito romano della Chiesa cattolica
http://www.wikidata.org/entity/Q115537505,La censura,conference paper,La censura,contributo in volume miscellaneo
http://www.wikidata.org/entity/Q115537509,Tullo Massarani e il diritto d’autore,conference paper,Tullo Massarani e il diritto d’autore,contributo in volume miscellaneo
http://www.wikidata.org/entity/Q15825060,A Hunger Artist,book by Franz Kafka,Un digiunatore,raccolta di racconti di Franz Kafka
http://www.wikidata.org/entity/Q1329653,Weekly Young Magazine,Japanese manga magazine,Young Magazine,rivista settimanale giapponese di manga seinen
http://www.wikidata.org/entity/Q93475526,Le regole del fuoco,Novel by Elisabetta Rasy,Le regole del fuoco,Romanzo di Elisabetta Rasy
http://www.wikidata.org/entity/Q1254822,Monthly Dragon Age,Japanese manga magazine,Monthly Dragon Age,rivista mensile giapponese di manga
http://www.wikidata.org/entity/Q100600946,The Manœuvring Mother,book,The Manoeuvring Mother,libro
http://www.wikidata.org/entity/Q1114420,Dengeki Daioh,Japanese manga magazine,Dengeki Daiō,rivista di manga
http://www.wikidata.org/entity/Q130284,Weekly Young Sunday,Japanese manga magazine,Weekly Young Sunday,rivista settimanale giapponese di manga
http://www.wikidata.org/entity/Q1082736,Manga Time Kirara,Japanese manga magazine,Manga Time Kirara,rivista giapponese di manga
http://www.wikidata.org/entity/Q770533,Bessatsu Margaret,Japanese manga magazine,Bessatsu Margaret,rivista contenitore di manga shōjo pubblicata mensilmente dalla Shūeisha
http://www.wikidata.org/entity/Q99839447,"Moi les hommes, je les déteste",2020 book,Odio gli uomini,libro di Pauline Harmange pubblicato nel 2020
http://www.wikidata.org/entity/Q875066,Weekly Shōnen Sunday,Japanese manga magazine,Weekly Shonen Sunday,rivista settimanale di manga shonen giapponese
http://www.wikidata.org/entity/Q100632388,More Better Deals,novel by Joe R. Lansdale,Una Cadillac rosso fuoco,romanzo di Joe R. Lansdale
http://www.wikidata.org/entity/Q1194036,Young Animal,Japanese manga magazine,Young Animal,rivista giapponese di manga seinen pubblicata dalla Hakusensha
http://www.wikidata.org/entity/Q107363143,Of Missing Persons,novel by David Goodis,Non riposano in pace,romanzo di David Goodis
http://www.wikidata.org/entity/Q586744,sacramentary,literary genre,sacramentario,libro liturgico
http://www.wikidata.org/entity/Q102280055,Selected poems,book of David H. Lawrence,Selected poems,libro di David H. Lawrence
http://www.wikidata.org/entity/Q81255,Betsucomi,Japanese manga magazine,Bessatsu Shōjo Comic,rivista giapponese di manga shōjo pubblicata dalla Shogakukan
http://www.wikidata.org/entity/Q82198361,Il tempo migliore della nostra vita,Novel by Antonio Scurati,Il tempo migliore della nostra vita,romanzo di Antonio Scurati
http://www.wikidata.org/entity/Q63247989,Memorie di un pulcino,children's book by Ida Baccini,Memorie di un pulcino,libro per bambini scritto da Ida Baccini
http://www.wikidata.org/entity/Q1191939,Ciao,Japanese manga magazine,Ciao,rivista giapponese di manga shōjo pubblicata da Shogakukan
http://www.wikidata.org/entity/Q1574967,Orientalism,1978 book by Edward W. Said,Orientalismo,libro di Edward Said
http://www.wikidata.org/entity/Q105667363,"Author's Rights, Copyright and Open Licenses for Culture on the Web",2021 publication from ICOM Italy,"Diritto d'autore, copyright e licenze aperte per la cultura nel web",libro del 2021 di ICOM Italia
http://www.wikidata.org/entity/Q98098907,Hotel Silence,2016 novel by Auður Ava Ólafsdóttir,Hotel Silence,romanzo di Auður Ava Ólafsdóttir
http://www.wikidata.org/entity/Q2706671,Young Ace,Japanese manga magazine,Young Ace,rivista giapponese mensile di manga seinen edita dalla Kadokawa Shoten
http://www.wikidata.org/entity/Q92150473,Più  alto del mare,Novel by Francesca Melandri,Più alto del mare,romanzo di Francesca Melandri
http://www.wikidata.org/entity/Q3235030,The Four Seasons,25th album of the cartoon series Boule et Bill de Roba,Le Quattro Stagioni,25 album della serie di cartoni animati Boule e Bill Roba
http://www.wikidata.org/entity/Q195143,Jump Square,Japanese manga magazine,Jump Square,rivista mensile giapponese di manga
http://www.wikidata.org/entity/Q107031330,La Divina Mimesis,book by Pier Paolo Pasolini,La Divina Mimesis,romanzo di Pier Paolo Pasolini
http://www.wikidata.org/entity/Q97326822,Morte ai vecchi,Novel,Morte ai vecchi,romanzo
http://www.wikidata.org/entity/Q909935,Monthly Shōnen Magazine,Japanese manga magazine,Monthly Shōnen Magazine,rivista mensile giapponese di manga
