item,itemLabel,itemDescription,itemItalianLabel,itemItalianDescription
http://www.wikidata.org/entity/Q1147677,sofrito,"sauce used as a base in Latin American, Spanish, Italian, and Portuguese cooking",soffritto,"preparato gastronomico utilizzato come base per sughi o piatti a base di carne, pesce o verdure"
http://www.wikidata.org/entity/Q877661,masala chai,"flavoured tea beverage made from milk, aromatic spices and herbs",Masala chai,Tipo di tè
http://www.wikidata.org/entity/Q1118978,coriander seed oil,oil from the seeds of coriander,olio di coriandolo,olio di semi di coriandolo
http://www.wikidata.org/entity/Q16533773,brioscia,brioche of Sicily,brioscia,dolce da forno di origine siciliana
http://www.wikidata.org/entity/Q202637,umami,one of the five basic tastes,umami,Gusto
http://www.wikidata.org/entity/Q2157176,bamboo shoots,edible shoots of many bamboo species,Germoglio di bambù,germoglio commestibile
http://www.wikidata.org/entity/Q16305809,prawn cracker,prawn-flavoured crackers,nuvole di drago,popolare antipasto del Sudest asiatico a base di sfogliatine fritte
http://www.wikidata.org/entity/Q934874,coho salmon,species of Pacific salmon,Oncorhynchus kisutch,specie di pesce
http://www.wikidata.org/entity/Q716622,anju,food accompanying alcohol,Anju,gastronomia
http://www.wikidata.org/entity/Q1309195,Tremella fuciformis,species of fungus,Tremella fuciformis,specie di fungo
http://www.wikidata.org/entity/Q104245488,rice germ,germ from the seeds of Oryza sativa,germe di riso,germe da semi di Oryza sativa
http://www.wikidata.org/entity/Q11031462,Atlantic sturgeon,subspecies of fish,oxyrinchus,sottospecie di pesce
http://www.wikidata.org/entity/Q1061856,shabu-shabu,Japanese dish,shabu shabu,variante giapponese di un piatto tradizionale cinese
http://www.wikidata.org/entity/Q1471040,Frutta martorana,Italian marzipan sweet,Frutti di Martorana,prodotto tipico siciliano
http://www.wikidata.org/entity/Q491361,kaszanka,"Polish sausage product made of groats, blood and giblets",kaszanka,"salsiccia polacca a base di semole, sangue e rigaglie"
http://www.wikidata.org/entity/Q321342,Auricularia auricula-judae,species of fungus,Auricularia auricula-judae,specie di fungo
http://www.wikidata.org/entity/Q121224424,Dolomitenkönig,Italian cheese,Dolomitenkönig,"formaggio italiano, riconosciuto come prodotto agroalimentare tradizionale altoatesino"
http://www.wikidata.org/entity/Q3952449,Zucchini flower fritters,"Specialty of Provençal cuisine, the cuisine of the Pays Niçois, Italy, and the Balkan countries.",Sciurilli,"fiori di zucca fritti, prodotto di friggitoria tipico napoletano"
http://www.wikidata.org/entity/Q84759802,Seirass di latte,Italian cheese,Seirass di latte,formaggio tipico piemontese
http://www.wikidata.org/entity/Q1277255,Lagenaria siceraria,species of plant,Lagenaria siceraria,specie di pianta della famiglia Cucurbitaceae
http://www.wikidata.org/entity/Q12812711,Zerde,Iranian cuisine dessert,Zerde,dessert turco a base di riso
http://www.wikidata.org/entity/Q1482449,lumbang oil,oil from the seed of Aleurites moluccanus,olio di kukui,olio di semi di Aleurites moluccanus
http://www.wikidata.org/entity/Q641656,straw mushroom,species of fungus,Volvariella volvacea,specie di fungo
http://www.wikidata.org/entity/Q10530825,Hypsizygus tessulatus,species of fungus,Hypsizygus tessulatus,specie di fungo
http://www.wikidata.org/entity/Q203925,fish and chips,hot dish of fried fish and fried potato,fish and chips,piatto della cucina britannica
http://www.wikidata.org/entity/Q9065202,Paraguay cheese,cows' milk cheese from Paraguay,Formaggio Paraguay,formaggio tipico paraguaiano
http://www.wikidata.org/entity/Q19958364,Rollò,a type of swiss roll from Caltanissetta,Rollò,dolce di Caltanissetta a base di ricotta
http://www.wikidata.org/entity/Q9748820,chipa,traditional Paraguay bread,Chipa,pane tradizionale paraguaiano
http://www.wikidata.org/entity/Q1208221,rolled oats,lightly processed whole-grain food made from oat,fiocchi d'avena,alimento di origine vegetale a base di cereali
http://www.wikidata.org/entity/Q1236980,Stropharia rugosoannulata,species of fungus,Stropharia rugosoannulata,specie di fungo
http://www.wikidata.org/entity/Q29362,Collybia nuda,species of fungus,Lepista nuda,specie di fungo
http://www.wikidata.org/entity/Q836538,tzatziki,"cold cucumber-yogurt dip, soup, or sauce",tzatziki,"antipasto greco, bulgaro e albanese"
http://www.wikidata.org/entity/Q186451,Pleurotus ostreatus,species of fungus,Pleurotus ostreatus,specie di fungo
http://www.wikidata.org/entity/Q1093314,Tuber melanosporum,species of fungus,Tuber melanosporum,specie di fungo
http://www.wikidata.org/entity/Q17062449,aguapanela,traditional drink,Aguapanela,Bevanda sudamericana a base di acqua e melassa di zucchero di canna grezzo
http://www.wikidata.org/entity/Q1305079,ghormeh sabzi,Iranian herb stew,Ghormeh sabzi,piatto della cucina iraniana
http://www.wikidata.org/entity/Q20009781,Raviola di ricotta of Caltanissetta,ricotta and honey based dessert,Raviola di ricotta nissena,dolce tipico di Caltanissetta
http://www.wikidata.org/entity/Q901105,Pleurotus eryngii,species of fungus,Pleurotus eryngii,specie di fungo
http://www.wikidata.org/entity/Q2401756,Fusarium venenatum,species of fungus,Fusarium venenatum,specie di fungo
http://www.wikidata.org/entity/Q20051,agnolotti,type of pasta,agnolotti piemontesi,pasta ripiena tradizionale del Piemonte
http://www.wikidata.org/entity/Q25617898,Mondeghili,Italian fried meatball,Mondeghili,polpetta di carne impanata e fritta nel burro
http://www.wikidata.org/entity/Q16592556,Saint-Oyen grilled Jambon,Traditional Italian ham,prosciutto alla brace di Saint-Oyen,prosciutto
http://www.wikidata.org/entity/Q282286,kush,potent strain of Cannabis indica,Kush,varietà di Cannabis Indica
http://www.wikidata.org/entity/Q732640,sheathed woodtuft,species of fungus,Kuehneromyces mutabilis,specie di fungo
http://www.wikidata.org/entity/Q1742211,Kenkey,staple dish,Kenkey,piatto dell'Africa occidentale
http://www.wikidata.org/entity/Q13212199,Vezzena,Italian cheese,Vezzena,tipo di formaggio
http://www.wikidata.org/entity/Q18150258,Crocetta of Caltanissetta,Italian sweet pastry,Crocetta di Caltanissetta,dolce conventuale siciliano
http://www.wikidata.org/entity/Q219123,knafeh,Palestinian dessert,Kanafeh,dolce diffuso nei paesi dell'ex-impero ottomano
http://www.wikidata.org/entity/Q120968865,Alta Badia,Italian cheese,Alta Badia,Formaggio altoatesino
http://www.wikidata.org/entity/Q97172601,testun,cheese from Piedmont,testun,Formaggio del Piemonte
http://www.wikidata.org/entity/Q1763921,Rice Krispies,breakfast cereal,Rice Krispies,"I Rice Krispies (conosciuti come Rice Bubbles in Australia e Nuova Zelanda) sono una linea di cereali per la prima colazione, a base di riso soffiato"
http://www.wikidata.org/entity/Q833503,Chinook salmon,species of Pacific salmon,Oncorhynchus tshawytscha,Questo è il salmone reale
http://www.wikidata.org/entity/Q104733765,rutabaga,root vegetable from Brassica napus subsp. rapifera,rutabaga,tipo di rapa da Brassica napus subsp. rapifera
http://www.wikidata.org/entity/Q11700178,Potica,Slovenian walnut cake roll,putizza,dolce tipico della zona di Trieste
http://www.wikidata.org/entity/Q255761,marble cake,type of cake,torta marmorizzata,dolce
http://www.wikidata.org/entity/Q179010,kabab,grilled  pieces of meat,kebab,"piatto a base di carne di agnello o di montone, tipico della gastronomia mediorientale"
http://www.wikidata.org/entity/Q120825054,provatura,Italian fresh cheese,provatura,formaggio fresco a pasta filata originario del Lazio fatto con latte di bufala
http://www.wikidata.org/entity/Q16359149,Jāņi cheese,type of cheese,Jāņu siers,formaggio tradizionale della lettonia
http://www.wikidata.org/entity/Q97173818,Mohnmingilan,Italian sweet pancake,Mohnmingilan,frittello di papavero
http://www.wikidata.org/entity/Q13519276,Torcetti,Northern Italian yeasted cookie,Torcetti,dolce italiano
http://www.wikidata.org/entity/Q815837,chub mackerel,species of fish,Scomber japonicus,specie di pesce
http://www.wikidata.org/entity/Q764068,Agaricus subrufescens,species of mushroom,Agaricus subrufescens,specie di fungo
http://www.wikidata.org/entity/Q8196212,börek,stuffed phyllo pastry,börek,piatto
http://www.wikidata.org/entity/Q2360313,Tuber magnatum,species of fungus,Tuber magnatum,specie di fungo
http://www.wikidata.org/entity/Q212317,sesame oil,sesame seed oil,olio di semi di sesamo,olio di semi di sesamo
http://www.wikidata.org/entity/Q74692,summer truffle,species of fungus,Tartufo Scorzione,specie di fungo
http://www.wikidata.org/entity/Q2795949,sourness,one of ca 5 basic tastes,aspro,sapore
http://www.wikidata.org/entity/Q818674,mazza,Salad dish,meze,piccolo antipasto nelle cucine del Medio Oriente e dei Balcani
http://www.wikidata.org/entity/Q16247693,ciambella,ring-shaped Italian cake,Ciambella,prodotto tipico siciliano
http://www.wikidata.org/entity/Q36992,Sparassis crispa,species of fungus,Sparassis crispa,specie di fungo
http://www.wikidata.org/entity/Q834124,Pleurotus cornucopiae,species of fungus,Pleurotus cornucopiae,specie di fungo
http://www.wikidata.org/entity/Q1048282,Cassata,Type of sponge cake,Cassata siciliana,prodotto tipico siciliano
http://www.wikidata.org/entity/Q2229726,broccolini,vegetable,Broccolini,specie di pianta della famiglia Brassicaceae
http://www.wikidata.org/entity/Q104224282,white lupin bean,seed from Lupinus albus,lupino bianco,legume commestibile
http://www.wikidata.org/entity/Q7190912,Pickled walnuts,"traditional English pickle, made from walnuts",Noci in salamoia,classico contorno inglese
http://www.wikidata.org/entity/Q12533094,eggplant,"edible botanical fruit of the species Solanum melongena, used as a vegetable",melanzana,"frutto della pianta Solanum melongena, usato come verdura"
http://www.wikidata.org/entity/Q50352830,Caciocchiato,Italian cheese,caciocchiato,formaggio italiano
http://www.wikidata.org/entity/Q366603,monoi oil,oil made from Tahitian gardenias flowers and coconut oil,Olio di Monoi,olio profumato
http://www.wikidata.org/entity/Q1421464,Hypsizygus,genus of fungi,Hypsizygus,genere di funghi
http://www.wikidata.org/entity/Q19737,Hericium erinaceus,edible mushroom,Hericium erinaceus,specie di fungo
http://www.wikidata.org/entity/Q16562242,Gueffus,Typical desert from Sardinia produced on holidays and festivities,Gueffus,dolce tipico sardo
http://www.wikidata.org/entity/Q181871,sturgeon,family of fishes,storione,famiglia di pesci
http://www.wikidata.org/entity/Q311090,Pandanus amaryllifolius,species of plant,Pandanus amaryllifolius,specie di pianta della famiglia Pandanaceae
http://www.wikidata.org/entity/Q106597731,Moliterno,Italian pasta filata cheese,pecorino di Moliterno,tipo di formaggio
http://www.wikidata.org/entity/Q126372152,Blu di Cuneo,Italian cheese,Blu di Cuneo,formaggio erborinato piemontese
http://www.wikidata.org/entity/Q836151,cannoli,Sicilian pastry,cannolo siciliano,dolce tipico siciliano
http://www.wikidata.org/entity/Q239977,albacore,species of fish,Thunnus alalunga,specie di pesce
http://www.wikidata.org/entity/Q320999,Lentinula edodes,species of fungus,Lentinula edodes,specie di fungo
http://www.wikidata.org/entity/Q1737615,kaşar,Turkish cheese,Kaşar,Formaggio Turco
http://www.wikidata.org/entity/Q3953541,Sebada,Sardinian dessert,seada,piatto tipico sardo
http://www.wikidata.org/entity/Q3820506,pistachio oil,oil pressed from nut,olio di pistacchio,olio dai semi di Pistacia vera
http://www.wikidata.org/entity/Q690165,Scaccia,food,Scacciata,prodotto tipico siciliano
http://www.wikidata.org/entity/Q551514,Blancmange,"sweet dessert commonly made with milk or cream and sugar, thickened and often flavoured with almonds",Biancomangiare,prodotto tipico siciliano
http://www.wikidata.org/entity/Q997642,Buccellato,Italian Christmas cake,Buccellato,dolce tipico siciliano
http://www.wikidata.org/entity/Q17034623,dengzhangao,chinese cake,dengzhangao,piatto cinese
http://www.wikidata.org/entity/Q86674159,torta 900,"historical cake designed in Ivrea, Italy",torta 900,"torta storica di Ivrea, Italia"
http://www.wikidata.org/entity/Q1430040,corn smut,species of edible fungus,Ustilago maydis,specie di fungo
http://www.wikidata.org/entity/Q634871,Lapsang souchong,Chinese black tea that is smoke-dried,Lapsang Souchong,varietà di tè nero cinese
http://www.wikidata.org/entity/Q11190742,brown sugar,sucrose sugar product with a distinctive brown colour,zucchero bruno,"zucchero di colore marrone, a causa della presenza di melassa"
http://www.wikidata.org/entity/Q521778,Antarctic toothfish,species of fish,Dissostichus mawsoni,specie di pesce
http://www.wikidata.org/entity/Q574416,resistant starch,dietary fiber,amido resistente,fibra alimentare
http://www.wikidata.org/entity/Q3944853,sagne,rectangular shape pasta from Abruzzo,sagne,formato di pasta
http://www.wikidata.org/entity/Q6022608,pumpkin dessert,"dessert from the Turkish cuisine, made with pumpkins.",Kabak tatlısı,Dessert turco fatto con zucca
http://www.wikidata.org/entity/Q16128920,berry,"small, pulpy, usually edible fruit, which may or may not be a ""berry"" in the botanical sense",frutti di bosco,nome collettivo per piante che crescono nel sottobosco e le cui bacche vengono mangiate come frutta
http://www.wikidata.org/entity/Q2830455,condensed milk,cow's milk from which water has been removed,latte condensato,latte reso conservabile rimuovendo l'umidità
http://www.wikidata.org/entity/Q2234053,moorkop,pastry,moorkop,Dolce tipico olandese
http://www.wikidata.org/entity/Q62067425,Girella,Italian dessert,Girella,dolce italiano
http://www.wikidata.org/entity/Q5192318,cuccidati,Christmas cookies,cucciddati,dolce tipico siciliano
http://www.wikidata.org/entity/Q3661968,cassatelle,Sicilian deep-fried Italian pastry,cassatelle,prodotto tipico siciliano
http://www.wikidata.org/entity/Q20007,bucatini,type of pasta,bucatini,tipo di pasta
http://www.wikidata.org/entity/Q283231,aioli,"Provençal sauce made of garlic, olive oil, usually egg yolks, and seasonings",Aioli,Salsa del mediterraneo
http://www.wikidata.org/entity/Q20031,bavette,type of pasta,bavette,tipo di pasta
http://www.wikidata.org/entity/Q7134909,southern flounder,species of fish,Paralichthys lethostigma,specie di pesce
http://www.wikidata.org/entity/Q20035,linguine,type of pasta,linguine,tipo di pasta
http://www.wikidata.org/entity/Q20024,rigatoni,type of pasta,rigatoni,tipo di pasta
http://www.wikidata.org/entity/Q6018508,Peynir helva,cheese-based dessert from the Turkish cuisine,Peynir helvası,dolce turco al formaggio
http://www.wikidata.org/entity/Q1135606,Black seabream,species of fish,Spondyliosoma cantharus,specie di pesce
http://www.wikidata.org/entity/Q20053,ravioli,type of pasta,ravioli,prodotto tipico della cucina italiana
http://www.wikidata.org/entity/Q3675466,Kattama,flatbread from the Turkish and Central Asian cuisines,katmer,pane piatto delle cucine turca e dell'Asia centrale
http://www.wikidata.org/entity/Q20046,tagliolini,type of pasta,tagliolini,tipo di pasta all'uovo
http://www.wikidata.org/entity/Q15686391,Pepeçura,Turkish grape dessert from the Black Sea Region,Pepeçura,Budino di mosto d'uva della Turchia
http://www.wikidata.org/entity/Q460453,sweetness,basic taste,dolce,gusto
http://www.wikidata.org/entity/Q869722,acini di pepe,type of pasta,Acini di pepe,tipo di pasta
http://www.wikidata.org/entity/Q1146771,gefilte fish,dish made from a poached mixture of ground deboned fish,gefilte fish,pietanza
http://www.wikidata.org/entity/Q20029,capellini,type of pasta,Capellini,tipo di pasta
http://www.wikidata.org/entity/Q136701,zabaione,Italian dessert,zabaione,"crema a base di uova, zucchero e vino"
http://www.wikidata.org/entity/Q3827309,lasagne sheet,flat rectangle-shaped pasta,lasagne,"tipo di pasta, tagliata in fogli rettangolari"
http://www.wikidata.org/entity/Q864648,Palmaria palmata,species of edible alga,Palmaria palmata,specie di pianta della famiglia Palmariaceae
http://www.wikidata.org/entity/Q2628185,cranachan,Scottish dessert,Cranachan,dolce tradizionale scozzese
http://www.wikidata.org/entity/Q1500138,pescetarianism,diet that incorporates seafood as the only source of meat in an otherwise vegetarian diet,pescetarianismo,alimentazione che esclude i cibi carnei tranne quelli provenienti dalla pesca
http://www.wikidata.org/entity/Q3985208,testaroli,"type of pasta prepared using water, flour and salt",testaroli,antico primo piatto
http://www.wikidata.org/entity/Q298029,öröm,Mongolian dairy product,öröm,latticinio
http://www.wikidata.org/entity/Q1063736,penne,type of pasta,penne,formato di pasta
http://www.wikidata.org/entity/Q3665214,Certosino,Italian cake,Certosino di Bologna,dolce italiano
http://www.wikidata.org/entity/Q3844010,maltagliati,type of pasta,maltagliati,formato di pasta all'uovo
http://www.wikidata.org/entity/Q45874067,herbivory,feeding behavior whereby animals eat plant material,erbivoria,forma tipica di nutrizione dei consumatori primari nella rete delle piramidi alimentari
http://www.wikidata.org/entity/Q3822761,pansotti,Italian stuffed pasta,pansoti,tipo di pasta
http://www.wikidata.org/entity/Q3633458,Ballokume,Traditional Albanian sweet pastry,Ballokume,dolce tipico albanese
http://www.wikidata.org/entity/Q3754904,fusilli bucati,hollow fusilli pasta,fusilli bucati,tipo di pasta
http://www.wikidata.org/entity/Q125451968,Viennese,sicilian dessert,Viennese,dolce siciliano
http://www.wikidata.org/entity/Q3958689,Sfinci di San Giuseppe,Sicilian doughnut,Sfincia di San Giuseppe,prodotto tipico siciliano
http://www.wikidata.org/entity/Q11575,maize,species of grass cultivated as a food crop,Zea mays,pianta erbacea
http://www.wikidata.org/entity/Q109379179,BLAT,"sandwich with bacon, lettuce, avocado and tomato",BLAT,"panino con pancetta, lattuga, avocado e pomodoro"
http://www.wikidata.org/entity/Q2571599,qatayef,Qatayef dumplings,Qatayef,dolce mediorientale
http://www.wikidata.org/entity/Q19952,farfalle,type of pasta,farfalle,tipo di pasta
http://www.wikidata.org/entity/Q19612571,supangle,Turkish cuisine pudding dessert,Supangle,Budino al cioccolato turco
http://www.wikidata.org/entity/Q121695915,brioche con gelato,Italian dessert typical in Sicily,Brioche con gelato,Dolce tipico siciliano
http://www.wikidata.org/entity/Q120766622,Chu Jelly,material derived from Chuchus in The Legend of Zelda,Gelatina chuchu,materiale derivato da Chuchus di The Legend of Zelda
http://www.wikidata.org/entity/Q846310,trenette,type of pasta,trenette,tipo di pasta
http://www.wikidata.org/entity/Q900616,neroli,plant oil produced from the blossom of the bitter orange tree,Neroli,olio essenziale
http://www.wikidata.org/entity/Q20043,stringozzi,type of pasta,strangozzi,tipo di pasta
http://www.wikidata.org/entity/Q20041,pappardelle,type of pasta,pappardelle,formato di pasta all'uovo
http://www.wikidata.org/entity/Q592876,white sturgeon,species of fish,Acipenser transmontanus,specie di pesce
http://www.wikidata.org/entity/Q863332,spaghetti alla chitarra,type of pasta,spaghetti alla chitarra,varietà di pasta all'uovo tipica della cucina italiana
http://www.wikidata.org/entity/Q3017042,Tuatua,species of mollusc,Paphies subtriangulata,specie di mollusco
http://www.wikidata.org/entity/Q756969,Atlantic sturgeon,species of fish,Acipenser oxyrhynchus,specie di pesce
http://www.wikidata.org/entity/Q1151502,Todarodes sagittatus,species of squid,Todarodes sagittatus,specie di mollusco
http://www.wikidata.org/entity/Q3940165,kidney as food,type of offal,rognone,alimento umano proveniente dalla macellazione degli animali
http://www.wikidata.org/entity/Q3759296,Gelo di melone,jellied watermelon pudding,Gelo di melone,prodotto tipico siciliano
http://www.wikidata.org/entity/Q117307969,Casàda,Italian cheese,Casàda,Preparazione casearia italiana a base di cagliata o ricotta e panna
http://www.wikidata.org/entity/Q47408669,parmatieddi,type of pasta,parmatieddi di Teggiano,tipo di pasta
http://www.wikidata.org/entity/Q1749682,Hollandse Nieuwe,raw herring soaked in a mild preserving liquid,Hollandse nieuwe,aringhe marinate olandesi
http://www.wikidata.org/entity/Q20027,vermicelli,type of pasta,vermicelli,tipo di pasta
http://www.wikidata.org/entity/Q18435886,blood type diet,diet based on blood type,dieta del gruppo sanguigno,dieta
http://www.wikidata.org/entity/Q17355815,balık-ekmek,fried or grilled fish in a bread loaf,Balık-ekmek,panino di pesce grigliato o fritto con verdure
http://www.wikidata.org/entity/Q20026,spaghetti,"long, thin, solid, cylindrical pasta",spaghetti,tipo di pasta
http://www.wikidata.org/entity/Q6017615,Dilber dudağı,Turkish dessert,Dilber dudağı,pasticcino turco
http://www.wikidata.org/entity/Q627960,grayling,species of fish,Thymallus thymallus,specie di pesce
http://www.wikidata.org/entity/Q2961137,necrophagy,obtaining nutrients by consuming decomposing dead animal biomass,necrofagia,comportamento alimentare di organismi predatori carnivori che consumano carne di cadaveri o carogne di altri organismi
http://www.wikidata.org/entity/Q3699362,culurgiones,type of stuffed pasta,culurgiones,tipo di pasta
http://www.wikidata.org/entity/Q209765,Cuddureddi,Italian cake from Sicily,Cuddura,dolce italiano
http://www.wikidata.org/entity/Q3606669,Agnolotti pavesi,Italian meat-filled pasta,agnolotti pavesi,pasta ripiena tradizionale dell'Oltrepò pavese
http://www.wikidata.org/entity/Q3844897,Manteca,type of Italian cheese,Manteca,formaggio fresco con cuore di burro
http://www.wikidata.org/entity/Q934273,Powerade,sports drink manufactured and marketed by The Coca-Cola Company,Powerade,marca
http://www.wikidata.org/entity/Q19969,orecchiette,type of pasta,orecchiette,tipo di pasta
http://www.wikidata.org/entity/Q3952291,scialatelli,type of pasta,scialatielli,prodotto tipico campano
http://www.wikidata.org/entity/Q20057,tortellini,pasta stuffed with filling,tortellini,pasta all'uovo ripiena
http://www.wikidata.org/entity/Q3841977,maccheroncini di Campofilone,type of thin pasta,maccheroncini di Campofilone,tipo di pasta
http://www.wikidata.org/entity/Q19966,fusilli,"long, thick, corkscrew shaped pasta",fusilli,tipo di pasta
http://www.wikidata.org/entity/Q20032,fettuccine,type of pasta,fettuccine,tipo di pasta
http://www.wikidata.org/entity/Q4383705,bread sauce,Sauce made with milk and bread crumbs,Salsa di pane,alimento tradizionale britannico e irlandese
http://www.wikidata.org/entity/Q20039,Mafaldine,type of pasta,mafaldine,tipo di pasta
http://www.wikidata.org/entity/Q540289,Baked Alaska,"dessert dish of ice cream, sponge cake and meringue",Omelette norvegese,dessert cotto al forno con gelato all'interno e un guscio di meringa con base di biscotti o pasta margherita
http://www.wikidata.org/entity/Q3553945,Vallée d’Aoste Jambon de Bosses,ham product,Valle d'Aosta Jambon de Bosses,prosciutto crudo italiano DOP
http://www.wikidata.org/entity/Q3734963,saltiness,basic taste,salato,sapore fondamentale
http://www.wikidata.org/entity/Q869714,Campanelle,type of pasta shaped like a bell or flower,Campanelle,tipo di pasta
http://www.wikidata.org/entity/Q16586694,pancotto,soup,pancotto,tipo di zuppa
http://www.wikidata.org/entity/Q6029320,tahini roll,Turkish sweet bun (çörek) with tahini,Tahinli çörek,Pane dolce turco con tahina
http://www.wikidata.org/entity/Q83364,vegetarianism,practice of abstaining from the consumption of meat,vegetarianismo,dieta che esclude le carni di qualsiasi animale
http://www.wikidata.org/entity/Q2702783,flat peach,variety of plants,pesca tabacchiera,tipo di pesca
http://www.wikidata.org/entity/Q535064,magiritsa,Greek lamb offal soup associated with Easter,Magiritsa,zuppa pasquale greca
http://www.wikidata.org/entity/Q503494,cobbler,baked dish resembling a pie,cobbler,piatto tradizionale statunitense e britannico
http://www.wikidata.org/entity/Q1150150,Taralli,food,Taralli,prodotto tipico dell'Italia meridionale
http://www.wikidata.org/entity/Q441113,safflower oil,vegetable oil made of the seeds of the safflower plant,Olio di cartamo,olio dai semi di Carthamus tinctorius
http://www.wikidata.org/entity/Q7447375,Sel roti,Nepalese ring-shaped sweet rice bread,Sel roti,Pane dolce fritto nepalese a base di farina di riso
http://www.wikidata.org/entity/Q3711859,ditalini,type of pasta,ditali,Sono una pasta di origine campana e hanno una vasta gamma di varianti
http://www.wikidata.org/entity/Q28228815,troccoli,type of pasta,troccoli,tipo di pasta
http://www.wikidata.org/entity/Q1517187,bitterness,basic taste,amaro,uno dei sapori fondamentali
http://www.wikidata.org/entity/Q2631692,almond paste,sweet food,Pasta di mandorle,dolce
http://www.wikidata.org/entity/Q34172,butter,dairy product,burro,"parte grassa del latte, separata dal siero e condensata"
http://www.wikidata.org/entity/Q3855875,Mezzani (pasta),type of pasta,mezzi ziti,tipo di pasta
http://www.wikidata.org/entity/Q17638951,gooseberry,fruit,uva spina,frutto di diverse piante del genere Ribes
http://www.wikidata.org/entity/Q869617,garganelli,tube-shaped sort of macaroni,garganelli,tipo di pasta
http://www.wikidata.org/entity/Q3316075,Mirliton de Pont-Audemer,Norman pastry,Mirliton di Pont-Audemer,pasticceria normanna
http://www.wikidata.org/entity/Q3806716,Simomactra falcata,species of mollusc,Simomactra falcata,specie di mollusco
http://www.wikidata.org/entity/Q262280,mustamakkara,Finnish blood sausage variant,Mustamakkara,sanguinaccio finlandese
http://www.wikidata.org/entity/Q2995740,Adolf Hitler and vegetarianism,Adolf Hitler's abstention from the consumption of meat,vegetarianismo di Adolf Hitler,Astensione da consumazione di carne di Adolf Hitler
http://www.wikidata.org/entity/Q3769881,Giurgiulena,typical sweet from Sicily,Giuggiulena,dolce tipico siciliano
http://www.wikidata.org/entity/Q8055913,kalburabastı,Turkish dessert,Kalburabastı,pasticcino turco
http://www.wikidata.org/entity/Q18638792,Campanile,Easter cake typical of the island of Corsica,Campanile,tipico dolce còrso
http://www.wikidata.org/entity/Q702662,xiaolongbao,steamed bun,xiaolongbao,"pasta ripiena cinese, solitamente cotta al vapore"
http://www.wikidata.org/entity/Q2149005,Cocoyam,starchy tropical root vegetable,Cocoyam,pagina di disambiguazione di un progetto Wikimedia
http://www.wikidata.org/entity/Q1790835,cioccolato di Modica,Italian specialty chocolate,cioccolato di Modica,prodotto agroalimentare italiano IGP
http://www.wikidata.org/entity/Q20042,pizzoccheri,"type of short tagliatelle, a flat ribbon pasta",pizzoccheri della Valtellina,tipo di pasta
http://www.wikidata.org/entity/Q940319,Grana Padano,Italian cheese,Grana Padano,formaggio DOP italiano
http://www.wikidata.org/entity/Q6013161,Kandil simidi,"special circular bread with sesame or ""çörekotu"" made for certain religious days",Kandil simidi,"pane circolare al sesamo o çörekotu turco, tradizionalmente preparato per il Kandil"
http://www.wikidata.org/entity/Q12812990,Urfa pepper,"pepper from Urfa, Turkey",Urfa biber,"peperoncino di Urfa, in Turchia"
http://www.wikidata.org/entity/Q3904920,pignoccata,Italian treat,Pignoccata,prodotto tipico siciliano
http://www.wikidata.org/entity/Q2941309,blackcurrant,fruit of the plant Ribes nigrum,ribes nero,frutto della pianta Ribes nigrum
http://www.wikidata.org/entity/Q3975865,strascinati,type of pasta,Strascinati,tipo di pasta
http://www.wikidata.org/entity/Q20061,tortelloni,type of pasta,tortelloni,tipo di pasta all'uovo ripiena
http://www.wikidata.org/entity/Q3897489,Pasta mollicata,Italian pasta dish,Pasta mollicata,piatto italiano
http://www.wikidata.org/entity/Q1034869,cappelletti,type of pasta,cappelletti,tipo di pasta ripiena
http://www.wikidata.org/entity/Q496696,milk powder,dehydrated milk,latte in polvere,derivato del latte vaccino
http://www.wikidata.org/entity/Q20044,tagliatelle,type of pasta,tagliatelle,tipo di pasta
http://www.wikidata.org/entity/Q3699535,Cupeta,Italian dessert,Cupeta,dolce siciliano
http://www.wikidata.org/entity/Q3753798,Frustingo,Italian dessert,Frustingo,dolce marchigiano
http://www.wikidata.org/entity/Q28812188,Laz böreği,Turkish dessert,Laz böreği,Tipo di millefoglie turco
http://www.wikidata.org/entity/Q5428637,facing heaven pepper,hot pepper,Facing Heaven,cultivar di peperoncino
http://www.wikidata.org/entity/Q10357458,panela,unrefined whole cane sugar,Panela,piatto colombiano
http://www.wikidata.org/entity/Q7132009,Panzarotti,Fried small calzone,Panzerotti,prodotto tipico pugliese
http://www.wikidata.org/entity/Q110977445,Violino di capra,Italian cured goat meat,Violino di capra,salume tipico della Valle San Giacomo
http://www.wikidata.org/entity/Q1103862,camomile oil,essential oil of German chamomile or Roman chamomile,olio di camomilla,è un olio dei capolini di varie specie di camomilla
http://www.wikidata.org/entity/Q1027454,Calpis,Japanese company,Calpis,impresa
http://www.wikidata.org/entity/Q115166223,Kartoffelklösse,potato dumpling dish,Kartoffelknödel,grosso gnocco tedesco a base di patate
http://www.wikidata.org/entity/Q249114,salsa,sauce,salsa,condimento
http://www.wikidata.org/entity/Q19385369,pipe rigate,type of pasta,pipe,tipo di pasta
http://www.wikidata.org/entity/Q3379588,ziti,type of pasta,ziti,tipo di pasta
http://www.wikidata.org/entity/Q104223710,angostura bark oil,oil from the bark of Angostura trifoliata,olio di corteccia di Angostura,olio dalla corteccia di Angostura trifoliata
